"","NUTS","DISTRICT_CODE","SUB_DISTRICT_CODE","REF_YEAR","REF_DATE","SEX","BRAND","BRAND_TOTAL"
"29521","AT13",90300,90300,2018,20181231,1,"TRIUMPH",11
"29522","AT13",90300,90300,2018,20181231,1,"ASTONMARTIN",8
"29523","AT13",90300,90300,2018,20181231,1,"AUSTIN",8
"29524","AT13",90300,90300,2018,20181231,1,"LADA",8
"29525","AT13",90300,90300,2018,20181231,1,"CHRYSLER-SUNBEAM",7
"29526","AT13",90300,90300,2018,20181231,1,"TESLA",7
"29527","AT13",90300,90300,2018,20181231,1,"BENTLEY",6
"29528","AT13",90300,90300,2018,20181231,1,"PONTIAC",6
"29529","AT13",90300,90300,2018,20181231,1,"PUCH",6
"29530","AT13",90300,90300,2018,20181231,1,"AUDKW",5
"29531","AT13",90300,90300,2018,20181231,1,"BUICK",5
"29532","AT13",90300,90300,2018,20181231,1,"MORRIS",5
"29533","AT13",90300,90300,2018,20181231,1,"VAUXHALL",5
"29534","AT13",90300,90300,2018,20181231,1,"ANDERE",5
"29535","AT13",90300,90300,2018,20181231,1,"BRITISHLEYLAND",4
"29536","AT13",90300,90300,2018,20181231,1,"LINCOLN",4
"29537","AT13",90300,90300,2018,20181231,1,"SIMCA",4
"29538","AT13",90300,90300,2018,20181231,1,"CHRYSLER-SIMCA",3
"29539","AT13",90300,90300,2018,20181231,1,"HILLMAN",3
"29540","AT13",90300,90300,2018,20181231,1,"LAMBORGHINI",3
"29541","AT13",90300,90300,2018,20181231,1,"LOTUS",3
"29542","AT13",90300,90300,2018,20181231,1,"ROLLSROYCE",3
"29543","AT13",90300,90300,2018,20181231,1,"SSANG-YONG",3
"29544","AT13",90300,90300,2018,20181231,1,"ADLER",2
"29545","AT13",90300,90300,2018,20181231,1,"AWZ",2
"29546","AT13",90300,90300,2018,20181231,1,"BIANCHI",2
"29547","AT13",90300,90300,2018,20181231,1,"HUMMER",2
"29548","AT13",90300,90300,2018,20181231,1,"STEYR",2
"29549","AT13",90300,90300,2018,20181231,1,"BMW-ISETTA",1
"29550","AT13",90300,90300,2018,20181231,1,"BORGWARD",1
"29551","AT13",90300,90300,2018,20181231,1,"CATERHAMCARS",1
"29552","AT13",90300,90300,2018,20181231,1,"FIAT-SEAT",1
"29553","AT13",90300,90300,2018,20181231,1,"KTM",1
"29554","AT13",90300,90300,2018,20181231,1,"LONDONTAXIINTERN.",1
"29555","AT13",90300,90300,2018,20181231,1,"MORGAN",1
"29556","AT13",90300,90300,2018,20181231,1,"MOSK-AUTOM-FBR",1
"29557","AT13",90300,90300,2018,20181231,1,"NSU",1
"29558","AT13",90300,90300,2018,20181231,1,"OLDSMOBILE",1
"29559","AT13",90300,90300,2018,20181231,1,"PLYMOUTH",1
"29560","AT13",90300,90300,2018,20181231,1,"RILEY",1
"29561","AT13",90300,90300,2018,20181231,1,"SANTANA",1
"29562","AT13",90300,90300,2018,20181231,1,"STEYRFIAT",1
"29563","AT13",90300,90300,2018,20181231,1,"WANDERER",1
"29564","AT13",90300,90300,2018,20181231,1,"WIESMANN",1
"29565","AT13",90300,90300,2018,20181231,1,"WOLSELEY",1
"29566","AT13",90300,90300,2018,20181231,2,"VW",1930
"29567","AT13",90300,90300,2018,20181231,2,"MERCEDES",611
"29568","AT13",90300,90300,2018,20181231,2,"OPEL",601
"29569","AT13",90300,90300,2018,20181231,2,"AUDI",593
"29570","AT13",90300,90300,2018,20181231,2,"SKODA",551
"29571","AT13",90300,90300,2018,20181231,2,"BMW",536
"29572","AT13",90300,90300,2018,20181231,2,"RENAULT",523
"29573","AT13",90300,90300,2018,20181231,2,"FORD",501
"29574","AT13",90300,90300,2018,20181231,2,"PEUGEOT",476
"29575","AT13",90300,90300,2018,20181231,2,"FIAT",430
"29576","AT13",90300,90300,2018,20181231,2,"TOYOTA",379
"29577","AT13",90300,90300,2018,20181231,2,"MAZDA",378
"29578","AT13",90300,90300,2018,20181231,2,"HYUNDAI",353
"29579","AT13",90300,90300,2018,20181231,2,"CITROEN",327
"29580","AT13",90300,90300,2018,20181231,2,"SEAT",289
"29581","AT13",90300,90300,2018,20181231,2,"KIA",209
"29582","AT13",90300,90300,2018,20181231,2,"NISSAN",199
"29583","AT13",90300,90300,2018,20181231,2,"VOLVO",188
"29584","AT13",90300,90300,2018,20181231,2,"MINI",182
"29585","AT13",90300,90300,2018,20181231,2,"DACIA",123
"29586","AT13",90300,90300,2018,20181231,2,"HONDA",114
"29587","AT13",90300,90300,2018,20181231,2,"MITSUBISHI",111
"29588","AT13",90300,90300,2018,20181231,2,"SUZUKI",108
"29589","AT13",90300,90300,2018,20181231,2,"CHEVROLET",101
"29590","AT13",90300,90300,2018,20181231,2,"SMART",89
"29591","AT13",90300,90300,2018,20181231,2,"ALFA-ROMEO",78
"29592","AT13",90300,90300,2018,20181231,2,"LANDROVER",50
"29593","AT13",90300,90300,2018,20181231,2,"LANCIA",47
"29594","AT13",90300,90300,2018,20181231,2,"PORSCHE",47
"29595","AT13",90300,90300,2018,20181231,2,"JEEP",33
"29596","AT13",90300,90300,2018,20181231,2,"SAAB",29
"29597","AT13",90300,90300,2018,20181231,2,"CHRYSLER",26
"29598","AT13",90300,90300,2018,20181231,2,"JAGUAR",25
"29599","AT13",90300,90300,2018,20181231,2,"SUBARU",24
"29600","AT13",90300,90300,2018,20181231,2,"DAIHATSU",23
"29601","AT13",90300,90300,2018,20181231,2,"LEXUS",17
"29602","AT13",90300,90300,2018,20181231,2,"ROVER",15
"29603","AT13",90300,90300,2018,20181231,2,"DS",11
"29604","AT13",90300,90300,2018,20181231,2,"MG",7
"29605","AT13",90300,90300,2018,20181231,2,"STEYRPUCH",6
"29606","AT13",90300,90300,2018,20181231,2,"DODGE",5
"29607","AT13",90300,90300,2018,20181231,2,"BENTLEY",3
"29608","AT13",90300,90300,2018,20181231,2,"BRITISHLEYLAND",3
"29609","AT13",90300,90300,2018,20181231,2,"BUICK",3
"29610","AT13",90300,90300,2018,20181231,2,"LADA",3
"29611","AT13",90300,90300,2018,20181231,2,"TRIUMPH",3
"29612","AT13",90300,90300,2018,20181231,2,"ASTONMARTIN",2
"29613","AT13",90300,90300,2018,20181231,2,"AUSTIN",2
"29614","AT13",90300,90300,2018,20181231,2,"PONTIAC",2
"29615","AT13",90300,90300,2018,20181231,2,"AWZ",1
"29616","AT13",90300,90300,2018,20181231,2,"BEDFORD",1
"29617","AT13",90300,90300,2018,20181231,2,"BIANCHI",1
"29618","AT13",90300,90300,2018,20181231,2,"CADILLAC",1
"29619","AT13",90300,90300,2018,20181231,2,"CHRYSLER-SIMCA",1
"29620","AT13",90300,90300,2018,20181231,2,"FERRARI",1
"29621","AT13",90300,90300,2018,20181231,2,"INFINITI",1
"29622","AT13",90300,90300,2018,20181231,2,"LLOYD",1
"29623","AT13",90300,90300,2018,20181231,2,"MASERATI",1
"29624","AT13",90300,90300,2018,20181231,2,"OLDSMOBILE",1
"29625","AT13",90300,90300,2018,20181231,2,"ROLLSROYCE",1
"29626","AT13",90300,90300,2018,20181231,2,"SIMCA",1
"29627","AT13",90300,90300,2018,20181231,2,"SSANG-YONG",1
"29628","AT13",90300,90300,2018,20181231,2,"TESLA",1
"29629","AT13",90300,90300,2018,20181231,2,"VAUXHALL",1
"29630","AT13",90300,90300,2018,20181231,2,"ZASTAVA",1
"29631","AT13",90300,90300,2018,20181231,2,"ANDERE",1
"29632","AT13",90300,90300,2018,20181231,3,"VW",1976
"29633","AT13",90300,90300,2018,20181231,3,"BMW",1517
"29634","AT13",90300,90300,2018,20181231,3,"MERCEDES",1053
"29635","AT13",90300,90300,2018,20181231,3,"FORD",1023
"29636","AT13",90300,90300,2018,20181231,3,"SKODA",1007
"29637","AT13",90300,90300,2018,20181231,3,"OPEL",894
"29638","AT13",90300,90300,2018,20181231,3,"AUDI",699
"29639","AT13",90300,90300,2018,20181231,3,"SMART",493
"29640","AT13",90300,90300,2018,20181231,3,"MINI",387
"29641","AT13",90300,90300,2018,20181231,3,"TOYOTA",358
"29642","AT13",90300,90300,2018,20181231,3,"FIAT",356
"29643","AT13",90300,90300,2018,20181231,3,"SEAT",335
"29644","AT13",90300,90300,2018,20181231,3,"HYUNDAI",200
"29645","AT13",90300,90300,2018,20181231,3,"RENAULT",196
"29646","AT13",90300,90300,2018,20181231,3,"VOLVO",182
"29647","AT13",90300,90300,2018,20181231,3,"PEUGEOT",175
"29648","AT13",90300,90300,2018,20181231,3,"NISSAN",149
"29649","AT13",90300,90300,2018,20181231,3,"CITROEN",145
"29650","AT13",90300,90300,2018,20181231,3,"JEEP",82
"29651","AT13",90300,90300,2018,20181231,3,"LANDROVER",75
"29652","AT13",90300,90300,2018,20181231,3,"PORSCHE",60
"29653","AT13",90300,90300,2018,20181231,3,"MAZDA",56
"29654","AT13",90300,90300,2018,20181231,3,"KIA",54
"29655","AT13",90300,90300,2018,20181231,3,"JAGUAR",52
"29656","AT13",90300,90300,2018,20181231,3,"ALFA-ROMEO",42
"29657","AT13",90300,90300,2018,20181231,3,"MITSUBISHI",34
"29658","AT13",90300,90300,2018,20181231,3,"SUZUKI",29
"29659","AT13",90300,90300,2018,20181231,3,"LEXUS",27
"29660","AT13",90300,90300,2018,20181231,3,"TESLA",26
"29661","AT13",90300,90300,2018,20181231,3,"DACIA",25
"29662","AT13",90300,90300,2018,20181231,3,"CHRYSLER",20
"29663","AT13",90300,90300,2018,20181231,3,"SUBARU",13
"29664","AT13",90300,90300,2018,20181231,3,"LANCIA",12
"29665","AT13",90300,90300,2018,20181231,3,"CHEVROLET",10
"29666","AT13",90300,90300,2018,20181231,3,"MASERATI",10
"29667","AT13",90300,90300,2018,20181231,3,"ASTONMARTIN",7
"29668","AT13",90300,90300,2018,20181231,3,"HONDA",7
"29669","AT13",90300,90300,2018,20181231,3,"GORKIWKE",6
"29670","AT13",90300,90300,2018,20181231,3,"DS",5
"29671","AT13",90300,90300,2018,20181231,3,"FERRARI",5
"29672","AT13",90300,90300,2018,20181231,3,"BENTLEY",4
"29673","AT13",90300,90300,2018,20181231,3,"CADILLAC",4
"29674","AT13",90300,90300,2018,20181231,3,"MOSK-AUTOM-FBR",4
"29675","AT13",90300,90300,2018,20181231,3,"PUCH",3
"29676","AT13",90300,90300,2018,20181231,3,"MCLAREN",2
"29677","AT13",90300,90300,2018,20181231,3,"ROVER",2
"29678","AT13",90300,90300,2018,20181231,3,"TATA",2
"29679","AT13",90300,90300,2018,20181231,3,"AUSTIN",1
"29680","AT13",90300,90300,2018,20181231,3,"AUDKW",1
"29681","AT13",90300,90300,2018,20181231,3,"BUICK",1
"29682","AT13",90300,90300,2018,20181231,3,"DODGE",1
"29683","AT13",90300,90300,2018,20181231,3,"INFINITI",1
"29684","AT13",90300,90300,2018,20181231,3,"LAMBORGHINI",1
"29685","AT13",90300,90300,2018,20181231,3,"MORRIS",1
"29686","AT13",90300,90300,2018,20181231,3,"SAAB",1
"29687","AT13",90300,90300,2018,20181231,3,"SSANG-YONG",1
"29688","AT13",90300,90300,2018,20181231,3,"STEYRPUCH",1
"29689","AT13",90300,90300,2018,20181231,3,"TRIUMPH",1
"29690","AT13",90300,90300,2018,20181231,3,"ANDERE",1
"29691","AT13",90400,90400,2018,20181231,1,"VW",978
"29692","AT13",90400,90400,2018,20181231,1,"MERCEDES",619
"29693","AT13",90400,90400,2018,20181231,1,"BMW",514
"29694","AT13",90400,90400,2018,20181231,1,"AUDI",396
"29695","AT13",90400,90400,2018,20181231,1,"FORD",277
"29696","AT13",90400,90400,2018,20181231,1,"SKODA",276
"29697","AT13",90400,90400,2018,20181231,1,"OPEL",255
"29698","AT13",90400,90400,2018,20181231,1,"RENAULT",224
"29699","AT13",90400,90400,2018,20181231,1,"VOLVO",200
"29700","AT13",90400,90400,2018,20181231,1,"PEUGEOT",193
"29701","AT13",90400,90400,2018,20181231,1,"TOYOTA",179
"29702","AT13",90400,90400,2018,20181231,1,"MAZDA",168
"29703","AT13",90400,90400,2018,20181231,1,"CITROEN",154
"29704","AT13",90400,90400,2018,20181231,1,"FIAT",133
"29705","AT13",90400,90400,2018,20181231,1,"HYUNDAI",98
"29706","AT13",90400,90400,2018,20181231,1,"SEAT",95
"29707","AT13",90400,90400,2018,20181231,1,"PORSCHE",77
"29708","AT13",90400,90400,2018,20181231,1,"MINI",68
"29709","AT13",90400,90400,2018,20181231,1,"DACIA",66
"29710","AT13",90400,90400,2018,20181231,1,"KIA",66
"29711","AT13",90400,90400,2018,20181231,1,"HONDA",61
"29712","AT13",90400,90400,2018,20181231,1,"ALFA-ROMEO",56
"29713","AT13",90400,90400,2018,20181231,1,"NISSAN",56
"29714","AT13",90400,90400,2018,20181231,1,"JAGUAR",55
"29715","AT13",90400,90400,2018,20181231,1,"MITSUBISHI",52
"29716","AT13",90400,90400,2018,20181231,1,"LANDROVER",51
"29717","AT13",90400,90400,2018,20181231,1,"CHEVROLET",47
"29718","AT13",90400,90400,2018,20181231,1,"JEEP",44
"29719","AT13",90400,90400,2018,20181231,1,"SUZUKI",44
"29720","AT13",90400,90400,2018,20181231,1,"SMART",36
"29721","AT13",90400,90400,2018,20181231,1,"SAAB",33
"29722","AT13",90400,90400,2018,20181231,1,"CHRYSLER",26
"29723","AT13",90400,90400,2018,20181231,1,"LEXUS",24
"29724","AT13",90400,90400,2018,20181231,1,"ROVER",23
"29725","AT13",90400,90400,2018,20181231,1,"SUBARU",23
"29726","AT13",90400,90400,2018,20181231,1,"DAIHATSU",10
"29727","AT13",90400,90400,2018,20181231,1,"DS",9
"29728","AT13",90400,90400,2018,20181231,1,"LANCIA",9
"29729","AT13",90400,90400,2018,20181231,1,"STEYRPUCH",9
"29730","AT13",90400,90400,2018,20181231,1,"MG",7
"29731","AT13",90400,90400,2018,20181231,1,"PONTIAC",7
"29732","AT13",90400,90400,2018,20181231,1,"TRIUMPH",7
"29733","AT13",90400,90400,2018,20181231,1,"MASERATI",6
"29734","AT13",90400,90400,2018,20181231,1,"FERRARI",5
"29735","AT13",90400,90400,2018,20181231,1,"ASTONMARTIN",4
"29736","AT13",90400,90400,2018,20181231,1,"AUSTIN",4
"29737","AT13",90400,90400,2018,20181231,1,"BENTLEY",4
"29738","AT13",90400,90400,2018,20181231,1,"BRITISHLEYLAND",4
"29739","AT13",90400,90400,2018,20181231,1,"CADILLAC",4
"29740","AT13",90400,90400,2018,20181231,1,"LADA",4
"29741","AT13",90400,90400,2018,20181231,1,"LOTUS",4
"29742","AT13",90400,90400,2018,20181231,1,"MORGAN",4
"29743","AT13",90400,90400,2018,20181231,1,"PUCH",4
"29744","AT13",90400,90400,2018,20181231,1,"ROLLSROYCE",3
"29745","AT13",90400,90400,2018,20181231,1,"SSANG-YONG",3
"29746","AT13",90400,90400,2018,20181231,1,"ANDERE",3
"29747","AT13",90400,90400,2018,20181231,1,"DODGE",2
"29748","AT13",90400,90400,2018,20181231,1,"MOSK-AUTOM-FBR",2
"29749","AT13",90400,90400,2018,20181231,1,"AUDKW",1
"29750","AT13",90400,90400,2018,20181231,1,"DAIMLER",1
"29751","AT13",90400,90400,2018,20181231,1,"GLASHANS",1
"29752","AT13",90400,90400,2018,20181231,1,"GORKIWKE",1
"29753","AT13",90400,90400,2018,20181231,1,"JENSEN",1
"29754","AT13",90400,90400,2018,20181231,1,"LAMBORGHINI",1
"29755","AT13",90400,90400,2018,20181231,1,"LINCOLN",1
"29756","AT13",90400,90400,2018,20181231,1,"PLYMOUTH",1
"29757","AT13",90400,90400,2018,20181231,2,"VW",712
"29758","AT13",90400,90400,2018,20181231,2,"MERCEDES",304
"29759","AT13",90400,90400,2018,20181231,2,"AUDI",235
"29760","AT13",90400,90400,2018,20181231,2,"BMW",233
"29761","AT13",90400,90400,2018,20181231,2,"PEUGEOT",190
"29762","AT13",90400,90400,2018,20181231,2,"SKODA",187
"29763","AT13",90400,90400,2018,20181231,2,"OPEL",180
"29764","AT13",90400,90400,2018,20181231,2,"TOYOTA",157
"29765","AT13",90400,90400,2018,20181231,2,"RENAULT",154
"29766","AT13",90400,90400,2018,20181231,2,"FORD",144
"29767","AT13",90400,90400,2018,20181231,2,"FIAT",136
"29768","AT13",90400,90400,2018,20181231,2,"MAZDA",129
"29769","AT13",90400,90400,2018,20181231,2,"CITROEN",101
"29770","AT13",90400,90400,2018,20181231,2,"VOLVO",98
"29771","AT13",90400,90400,2018,20181231,2,"HYUNDAI",97
"29772","AT13",90400,90400,2018,20181231,2,"MINI",81
"29773","AT13",90400,90400,2018,20181231,2,"KIA",62
"29774","AT13",90400,90400,2018,20181231,2,"SEAT",60
"29775","AT13",90400,90400,2018,20181231,2,"SMART",55
"29776","AT13",90400,90400,2018,20181231,2,"HONDA",53
"29777","AT13",90400,90400,2018,20181231,2,"NISSAN",46
"29778","AT13",90400,90400,2018,20181231,2,"SUZUKI",46
"29779","AT13",90400,90400,2018,20181231,2,"ALFA-ROMEO",32
"29780","AT13",90400,90400,2018,20181231,2,"DACIA",31
"29781","AT13",90400,90400,2018,20181231,2,"MITSUBISHI",28
"29782","AT13",90400,90400,2018,20181231,2,"LANDROVER",26
"29783","AT13",90400,90400,2018,20181231,2,"PORSCHE",25
"29784","AT13",90400,90400,2018,20181231,2,"CHEVROLET",24
"29785","AT13",90400,90400,2018,20181231,2,"CHRYSLER",19
"29786","AT13",90400,90400,2018,20181231,2,"JEEP",18
"29787","AT13",90400,90400,2018,20181231,2,"LANCIA",18
"29788","AT13",90400,90400,2018,20181231,2,"JAGUAR",17
"29789","AT13",90400,90400,2018,20181231,2,"DAIHATSU",16
"29790","AT13",90400,90400,2018,20181231,2,"SUBARU",13
"29791","AT13",90400,90400,2018,20181231,2,"LEXUS",11
"29792","AT13",90400,90400,2018,20181231,2,"SAAB",8
"29793","AT13",90400,90400,2018,20181231,2,"ROVER",6
"29794","AT13",90400,90400,2018,20181231,2,"AUSTIN",3
"29795","AT13",90400,90400,2018,20181231,2,"MASERATI",2
"29796","AT13",90400,90400,2018,20181231,2,"MG",2
"29797","AT13",90400,90400,2018,20181231,2,"ROLLSROYCE",2
"29798","AT13",90400,90400,2018,20181231,2,"STEYRPUCH",2
"29799","AT13",90400,90400,2018,20181231,2,"TALBOT",2
"29800","AT13",90400,90400,2018,20181231,2,"BUICK",1
"29801","AT13",90400,90400,2018,20181231,2,"CHRYSLER-SUNBEAM",1
"29802","AT13",90400,90400,2018,20181231,2,"DS",1
"29803","AT13",90400,90400,2018,20181231,2,"LADA",1
"29804","AT13",90400,90400,2018,20181231,2,"LOTUS",1
"29805","AT13",90400,90400,2018,20181231,2,"PUCH",1
"29806","AT13",90400,90400,2018,20181231,2,"TRIUMPH",1
"29807","AT13",90400,90400,2018,20181231,3,"VW",756
"29808","AT13",90400,90400,2018,20181231,3,"MERCEDES",274
"29809","AT13",90400,90400,2018,20181231,3,"BMW",271
"29810","AT13",90400,90400,2018,20181231,3,"FORD",247
"29811","AT13",90400,90400,2018,20181231,3,"AUDI",204
"29812","AT13",90400,90400,2018,20181231,3,"SKODA",202
"29813","AT13",90400,90400,2018,20181231,3,"MAZDA",113
"29814","AT13",90400,90400,2018,20181231,3,"NISSAN",105
"29815","AT13",90400,90400,2018,20181231,3,"OPEL",64
"29816","AT13",90400,90400,2018,20181231,3,"CITROEN",57
"29817","AT13",90400,90400,2018,20181231,3,"RENAULT",54
"29818","AT13",90400,90400,2018,20181231,3,"SEAT",51
"29819","AT13",90400,90400,2018,20181231,3,"SMART",50
"29820","AT13",90400,90400,2018,20181231,3,"FIAT",44
"29821","AT13",90400,90400,2018,20181231,3,"VOLVO",44
"29822","AT13",90400,90400,2018,20181231,3,"MINI",41
"29823","AT13",90400,90400,2018,20181231,3,"PEUGEOT",38
"29824","AT13",90400,90400,2018,20181231,3,"LANDROVER",37
"29825","AT13",90400,90400,2018,20181231,3,"PORSCHE",29
"29826","AT13",90400,90400,2018,20181231,3,"TOYOTA",26
"29827","AT13",90400,90400,2018,20181231,3,"JAGUAR",23
"29828","AT13",90400,90400,2018,20181231,3,"HYUNDAI",22
"29829","AT13",90400,90400,2018,20181231,3,"JEEP",20
"29830","AT13",90400,90400,2018,20181231,3,"KIA",19
"29831","AT13",90400,90400,2018,20181231,3,"MASERATI",17
"29832","AT13",90400,90400,2018,20181231,3,"DACIA",13
"29833","AT13",90400,90400,2018,20181231,3,"DS",9
"29834","AT13",90400,90400,2018,20181231,3,"LANCIA",9
"29835","AT13",90400,90400,2018,20181231,3,"CHRYSLER",8
"29836","AT13",90400,90400,2018,20181231,3,"LEXUS",8
"29837","AT13",90400,90400,2018,20181231,3,"SUZUKI",8
"29838","AT13",90400,90400,2018,20181231,3,"ALFA-ROMEO",6
"29839","AT13",90400,90400,2018,20181231,3,"TESLA",6
"29840","AT13",90400,90400,2018,20181231,3,"CHEVROLET",5
"29841","AT13",90400,90400,2018,20181231,3,"HONDA",5
"29842","AT13",90400,90400,2018,20181231,3,"BENTLEY",3
"29843","AT13",90400,90400,2018,20181231,3,"ASTONMARTIN",2
"29844","AT13",90400,90400,2018,20181231,3,"CADILLAC",2
"29845","AT13",90400,90400,2018,20181231,3,"FERRARI",2
"29846","AT13",90400,90400,2018,20181231,3,"LADA",2
"29847","AT13",90400,90400,2018,20181231,3,"MITSUBISHI",2
"29848","AT13",90400,90400,2018,20181231,3,"ROVER",2
"29849","AT13",90400,90400,2018,20181231,3,"SUBARU",2
"29850","AT13",90400,90400,2018,20181231,3,"GORKIWKE",1
"29851","AT13",90400,90400,2018,20181231,3,"MCLAREN",1
"29852","AT13",90400,90400,2018,20181231,3,"OLDSMOBILE",1
"29853","AT13",90400,90400,2018,20181231,3,"PLYMOUTH",1
"29854","AT13",90400,90400,2018,20181231,3,"ROLLSROYCE",1
"29855","AT13",90400,90400,2018,20181231,3,"SAAB",1
"29856","AT13",90400,90400,2018,20181231,3,"STEYRPUCH",1
"29857","AT13",90400,90400,2018,20181231,3,"TRIUMPH",1
"29858","AT13",90400,90400,2018,20181231,3,"ANDERE",1
"29859","AT13",90500,90500,2018,20181231,1,"VW",1662
"29860","AT13",90500,90500,2018,20181231,1,"MERCEDES",755
"29861","AT13",90500,90500,2018,20181231,1,"BMW",692
"29862","AT13",90500,90500,2018,20181231,1,"AUDI",667
"29863","AT13",90500,90500,2018,20181231,1,"OPEL",580
"29864","AT13",90500,90500,2018,20181231,1,"FORD",502
"29865","AT13",90500,90500,2018,20181231,1,"MAZDA",392
"29866","AT13",90500,90500,2018,20181231,1,"SKODA",378
"29867","AT13",90500,90500,2018,20181231,1,"RENAULT",374
"29868","AT13",90500,90500,2018,20181231,1,"PEUGEOT",332
"29869","AT13",90500,90500,2018,20181231,1,"TOYOTA",268
"29870","AT13",90500,90500,2018,20181231,1,"CITROEN",228
"29871","AT13",90500,90500,2018,20181231,1,"HYUNDAI",207
"29872","AT13",90500,90500,2018,20181231,1,"SEAT",207
"29873","AT13",90500,90500,2018,20181231,1,"VOLVO",198
"29874","AT13",90500,90500,2018,20181231,1,"FIAT",183
"29875","AT13",90500,90500,2018,20181231,1,"NISSAN",131
"29876","AT13",90500,90500,2018,20181231,1,"KIA",129
"29877","AT13",90500,90500,2018,20181231,1,"HONDA",115
"29878","AT13",90500,90500,2018,20181231,1,"MITSUBISHI",106
"29879","AT13",90500,90500,2018,20181231,1,"DACIA",105
"29880","AT13",90500,90500,2018,20181231,1,"ALFA-ROMEO",94
"29881","AT13",90500,90500,2018,20181231,1,"CHEVROLET",72
"29882","AT13",90500,90500,2018,20181231,1,"PORSCHE",64
"29883","AT13",90500,90500,2018,20181231,1,"SUZUKI",60
"29884","AT13",90500,90500,2018,20181231,1,"CHRYSLER",55
"29885","AT13",90500,90500,2018,20181231,1,"SMART",53
"29886","AT13",90500,90500,2018,20181231,1,"JEEP",50
"29887","AT13",90500,90500,2018,20181231,1,"MINI",44
"29888","AT13",90500,90500,2018,20181231,1,"LANDROVER",38
"29889","AT13",90500,90500,2018,20181231,1,"JAGUAR",32
"29890","AT13",90500,90500,2018,20181231,1,"LANCIA",30
